datasetid,recordid,sexe_de_l_etudiant,niveau_geo,diffusable,sexe,a_des_effectifs_ing,secteur_de_l_etablissement,niveau_geographique,rentree_universitaire,regroupement,rentree,reg_id,secret,secteur,effectif,donnees_soumises_au_secret_stat,a_des_effectifs_dut,geo_nom,geo_id,donnees_diffusables,rgp_formations_ou_etablissements,record_timestamp,effectif_ing,effectif_dut
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,cb33ec381dd5a5ac95809a7974c2f69a1b81a38a,Masculin,REGION,oui,1,oui,Établissements publics,Région,2001-02,TOTAL,2001,R52,non,PU,34592,Autres données,oui,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,2734,3400
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d8d0bef03d3d449ff4a8a28ddd8cb09e51c61984,Feminin,REGION,oui,2,oui,Établissements publics,Région,2001-02,TOTAL,2001,R52,non,PU,40536,Autres données,oui,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,955,1995
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,705f68239af86e4059e953fd314f4cb2d55127d2,Masculin,REGION,oui,1,oui,Établissements publics,Région,2001-02,UNIV,2001,R52,non,PU,23753,Autres données,oui,Pays de la Loire,R52,Données diffusables,Universités,2017-04-03T14:31:09+02:00,923,3400
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0de354af3447a33f7410e981fc5c176ec5b37d99,Feminin,REGION,oui,2,oui,Établissements publics,Région,2001-02,UNIV,2001,R52,non,PU,31025,Autres données,oui,Pays de la Loire,R52,Données diffusables,Universités,2017-04-03T14:31:09+02:00,202,1995
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,ed424fb59629c44ec55ce26e059b03039e5e3104,Masculin,REGION,oui,1,non,Établissements publics,Région,2005-06,EC_ART,2005,R52,non,PU,718,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,528299e6ac3d50596a584da3651d692f6e01c08a,Feminin,REGION,oui,2,non,Établissements privés,Région,2005-06,EC_PARAM,2005,R52,non,PR,1644,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,b4a3b8cdad54450ea7104975b1904a9c896e51fb,Feminin,REGION,oui,2,non,Établissements publics,Région,2005-06,EC_autres,2005,R52,non,PU,2694,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d6cb773c0f2779c70c590519dd9aafb534816563,Feminin,REGION,oui,2,non,Établissements publics,Région,2005-06,STS,2005,R52,non,PU,3310,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,8a5d5878779ab9c736b8210a651e1169bbb38e86,Feminin,REGION,oui,2,oui,Établissements publics,Région,2005-06,TOTAL,2005,R52,non,PU,44916,Autres données,oui,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,1068,1845
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,59853d8f6d6d6a3efbc159323c59db94008469b4,Masculin,REGION,oui,1,non,Établissements publics,Région,2002-03,CPGE,2002,R52,non,PU,1539,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,4a1432c494d82f20e0bdd1fb6b963b7313a54c63,Masculin,REGION,oui,1,non,Établissements privés,Région,2002-03,EC_ART,2002,R52,non,PR,733,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,df3f78aa6ef0c96a98fe188a68d071b2331ca929,Masculin,REGION,oui,1,non,Établissements publics,Région,2002-03,EC_JUR,2002,R52,non,PU,76,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,bb1b9ee9e32e71349f15b2e6f7b3b85c9c5dbf56,Masculin,REGION,oui,1,non,Établissements publics,Région,2002-03,STS,2002,R52,non,PU,3974,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,8b806042c34b0e84d0a96a45f0a3205fa455ad63,Feminin,REGION,oui,2,non,Établissements privés,Région,2001-02,EC_ART,2001,R52,non,PR,684,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,ee3ed87d8d48d256228559d87f89dd80e044030c,Feminin,REGION,oui,2,non,Établissements privés,Région,2001-02,EC_COM,2001,R52,non,PR,1648,Autres données,non,Pays de la Loire,R52,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,33e9525261818267942912eafa7b98c979f52ef2,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,EC_JUR,2001,R52,non,PU,70,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a389461f3198a06cc8f03897a7496ece771e37fb,Feminin,REGION,oui,2,non,Établissements privés,Région,2001-02,EC_autres,2001,R52,non,PR,953,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,948a20687ff7a9b9b8ddd716f16c4e8f44013831,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,EC_autres,2001,R52,non,PU,2506,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,8c190725a17b2763a8667505cb3d4b5117a86112,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,STS,2001,R52,non,PU,3936,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,745c9a409dfafde91fb654ab56ddd8405dcd89c1,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,STS,2001,R52,non,PU,3622,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7e9e85fa3490a8f16371db5da61cf0254993284a,Masculin,REGION,oui,1,non,Établissements privés,Région,2001-02,STS,2001,R52,non,PR,3596,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,db2ff3f7fb081704e09a1664ad2e50c0f76e6a7b,Feminin,REGION,oui,2,non,Établissements privés,Région,2004-05,EC_COM,2004,R52,non,PR,1947,Autres données,non,Pays de la Loire,R52,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,1df6fcd0bc4dea428fcebd10bc006140a55d8ff4,Feminin,REGION,oui,2,non,Établissements privés,Région,2004-05,EC_JUR,2004,R52,non,PR,131,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,86dd3ca212eb279f986f0675f5326c07bc8adf91,Feminin,REGION,oui,2,non,Établissements privés,Région,2004-05,EC_PARAM,2004,R52,non,PR,1526,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,dca0385aa98b61337ba0d4c1bdf7b3c2acc95d76,Masculin,REGION,oui,1,non,Établissements privés,Région,2004-05,EC_PARAM,2004,R52,non,PR,410,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,210487185850d8b99bbae86bd6ae799ad909c613,Masculin,REGION,oui,1,non,Établissements publics,Région,2004-05,EC_autres,2004,R52,non,PU,1569,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,ca346c5e3e8c94aefb28d1f4be1a8cfb6e29e555,Masculin,REGION,oui,1,non,Établissements privés,Région,2004-05,EC_autres,2004,R52,non,PR,866,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0a4b03bbf27e9d09f61e3e8d69efb2d140a6567a,Feminin,REGION,oui,2,oui,Établissements privés,Région,2004-05,ING_autres,2004,R52,non,PR,469,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,469,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,18eb02428f96bcebfc87ab609980d45c44b66bd4,Masculin,REGION,oui,1,non,Établissements publics,Région,2004-05,STS,2004,R52,non,PU,4013,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f70d0b1dbdefce5d826775071a0bcacf6f0af515,Feminin,REGION,oui,2,non,Établissements privés,Région,2004-05,STS,2004,R52,non,PR,4201,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,80d51b24189f51bbe7f284e8c7fbb1c2c0aed42c,Masculin,REGION,oui,1,oui,Établissements privés,Région,2004-05,TOTAL,2004,R52,non,PR,12371,Autres données,non,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,2251,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,32f80c84b6e2a8d4c96f8ab78b970736fd0ce697,Feminin,REGION,oui,2,non,Établissements publics,Région,2005-06,CPGE,2005,R52,non,PU,940,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,6ac998ed4c54ab939547764ee9ccf7b43ba22f13,Masculin,REGION,oui,1,non,Établissements publics,Région,2005-06,CPGE,2005,R52,non,PU,1599,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0e9fb9c8caec9b38cb95bc4aef8039b7acefd5c3,Feminin,REGION,oui,2,non,Établissements publics,Région,2005-06,EC_JUR,2005,R52,non,PU,63,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,de6915bf3d92c306da58e21c1e1f49b59db44881,Masculin,REGION,oui,1,non,Établissements privés,Région,2005-06,EC_PARAM,2005,R52,non,PR,429,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7a39ec8a979dcb4fcd9fb9fa8970f971bf3ec4b7,Feminin,REGION,oui,2,non,Établissements publics,Région,2005-06,EC_PARAM,2005,R52,non,PU,2904,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,59b198cbee14ac3f5f2b1ea67cbafc1358160a55,Masculin,REGION,oui,1,oui,Établissements publics,Région,2005-06,ING_autres,2005,R52,non,PU,2146,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,2146,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,3427134237d2a50b3dbeb8952f5325fbebfb72d1,Feminin,REGION,oui,2,oui,Établissements privés,Région,2005-06,ING_autres,2005,R52,non,PR,488,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,488,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7acf85ef284f6235bdd9d24ab8ac44c614eb3df9,Masculin,REGION,oui,1,oui,Établissements privés,Région,2005-06,ING_autres,2005,R52,non,PR,2422,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,2422,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,32cbfd6739284eaa36b755435e55600d5ae1c686,Feminin,REGION,oui,2,non,Établissements privés,Région,2006-07,EC_ART,2006,R52,non,PR,886,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,290847f871eb5d4b10291276cda2ed8422c3e4df,Feminin,REGION,oui,2,non,Établissements privés,Région,2006-07,EC_COM,2006,R52,non,PR,1546,Autres données,non,Pays de la Loire,R52,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,5cb0244a2ef5064cac38b662b7769f8520e5034c,Feminin,REGION,oui,2,non,Établissements privés,Région,2006-07,EC_PARAM,2006,R52,non,PR,1683,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,235eb097e51497968306c52129e17204175cdd2a,Masculin,REGION,oui,1,non,Établissements publics,Région,2006-07,STS,2006,R52,non,PU,3902,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,6baabdad2a1e4f8d06a30adc8a333d8c26f4619f,Feminin,REGION,oui,2,non,Établissements publics,Région,2009-10,CPGE,2009,R52,non,PU,1155,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,63054994d849ae564958bdaf1f36fdbaf02f9b61,Feminin,REGION,oui,2,non,Établissements publics,Région,2009-10,EC_ART,2009,R52,non,PU,967,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,80f0a1c779ff78560ab1d9770b0cd055bc252922,Masculin,REGION,oui,1,non,Établissements publics,Région,2009-10,EC_PARAM,2009,R52,non,PU,535,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,bdfa7253d4c86f369696eb3abc83b76ea59eff24,Feminin,REGION,oui,2,non,Établissements privés,Région,2009-10,EC_PARAM,2009,R52,non,PR,1770,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,01e42d335b7025260cd68fb7cff8ff4fe46b6d4a,Masculin,REGION,oui,1,non,Établissements privés,Région,2009-10,EC_PARAM,2009,R52,non,PR,428,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d17ce8294babf62f6716ce9ab38b55a33d99deac,Masculin,REGION,oui,1,non,Établissements publics,Région,2009-10,EC_autres,2009,R52,non,PU,630,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,58a704c440a26845b2954898a4dcfc3d2edd8703,Feminin,REGION,oui,2,oui,Établissements publics,Région,2009-10,ING_autres,2009,R52,non,PU,1061,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,1061,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,1be73c940a30072a4e6e8c67b81b828fd62f482a,Masculin,REGION,oui,1,oui,Établissements privés,Région,2009-10,ING_autres,2009,R52,non,PR,2961,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,2961,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,02d74aaaebeb4880d78a77b5066fc6878d690960,Masculin,REGION,oui,1,non,Établissements privés,Région,2009-10,STS,2009,R52,non,PR,3983,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,276b75374f2bc5807466dd41e22561923a2bb931,Masculin,REGION,oui,1,oui,Établissements publics,Région,2009-10,TOTAL,2009,R52,non,PU,36821,Autres données,oui,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,3491,3499
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,165b53afa67c9e61a6aec4f4ec3793a21c524edf,Feminin,REGION,oui,2,oui,Établissements publics,Région,2009-10,UNIV,2009,R52,non,PU,35731,Autres données,oui,Pays de la Loire,R52,Données diffusables,Universités,2017-04-03T14:31:09+02:00,211,2074
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,9ec65ad15d10b43a2c80a1f6605cf270b804427f,Feminin,REGION,oui,2,non,Établissements publics,Région,2007-08,EC_autres,2007,R52,non,PU,2545,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,930dcefb3793ecdfb66f2219164b888a05d0997f,Masculin,REGION,oui,1,non,Établissements privés,Région,2007-08,EC_autres,2007,R52,non,PR,1266,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,55c466f398b7e0674281b7906635181abc850d53,Masculin,REGION,oui,1,non,Établissements privés,Région,2007-08,EPEU,2007,R52,non,PR,1827,Autres données,non,Pays de la Loire,R52,Données diffusables,Etablissements d'enseignement universitaire privés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0bc1106c363bbb690101b668b77c8c02d9dd86db,Masculin,REGION,oui,1,non,Établissements privés,Région,2007-08,STS,2007,R52,non,PR,3673,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,5571ddabbfe20191a1a63d162fed3ad2e06c089e,Masculin,REGION,oui,1,oui,Établissements publics,Région,2007-08,TOTAL,2007,R52,non,PU,34606,Autres données,oui,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,3082,3601
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,6412ab88b83b3ab0d19f38e51b56552b2e140f8b,Feminin,REGION,oui,2,oui,Établissements publics,Région,2007-08,TOTAL,2007,R52,non,PU,43801,Autres données,oui,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,1098,1929
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7b93db22d9d1666e435ec0da9ad6a29186cb5eb5,Masculin,REGION,oui,1,oui,Établissements privés,Région,2007-08,TOTAL,2007,R52,non,PR,13840,Autres données,non,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,2487,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0fa461dd0b050cd8caf333fb99f95316f4dd2de3,Feminin,REGION,oui,2,oui,Établissements publics,Région,2007-08,UNIV,2007,R52,non,PU,32605,Autres données,oui,Pays de la Loire,R52,Données diffusables,Universités,2017-04-03T14:31:09+02:00,150,1929
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,e45f0b7bd7dfb10c55992459ba4fe4da62436d56,Feminin,REGION,oui,2,non,Établissements privés,Région,2008-09,EC_ART,2008,R52,non,PR,919,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,4b5e13eca177cfd7b2b5ed80cf939750c9ebcdf8,Masculin,REGION,oui,1,non,Établissements publics,Région,2008-09,EC_JUR,2008,R52,non,PU,62,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c5cf07015cfa2df8c6e785efe529b0d96e2a5a8b,Feminin,REGION,oui,2,non,Établissements publics,Région,2008-09,EC_PARAM,2008,R52,non,PU,2862,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d00d5ddeb97660e1977e2a507de020a7d8a36927,Masculin,REGION,oui,1,non,Établissements publics,Région,2008-09,EC_autres,2008,R52,non,PU,508,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,6e5e1b2f3878783a2c96cb15490c4325e2886c51,Feminin,REGION,oui,2,non,Établissements privés,Région,2008-09,EPEU,2008,R52,non,PR,3899,Autres données,non,Pays de la Loire,R52,Données diffusables,Etablissements d'enseignement universitaire privés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7353458711a2654f7334bcf6924b23fb3cfaf8fd,Masculin,REGION,oui,1,non,Établissements privés,Région,2008-09,EPEU,2008,R52,non,PR,1782,Autres données,non,Pays de la Loire,R52,Données diffusables,Etablissements d'enseignement universitaire privés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,747cf43788c5552d50adad038bb47974744eb563,Feminin,REGION,oui,2,non,Établissements privés,Région,2010-11,EC_ART,2010,R52,non,PR,1030,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,8bd98d8321f6348e9a3b278a2ba239b9f7324331,Masculin,REGION,oui,1,non,Établissements privés,Région,2010-11,EC_COM,2010,R52,non,PR,2535,Autres données,non,Pays de la Loire,R52,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,2e2703541cc0ba0b8cc6e1b4c469f05666429b23,Feminin,REGION,oui,2,non,Établissements privés,Région,2010-11,EC_JUR,2010,R52,non,PR,36,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,5d216fc2888aba2d91a7c07fe3e5bc2d0944684c,Masculin,REGION,oui,1,non,Établissements privés,Région,2010-11,EC_PARAM,2010,R52,non,PR,467,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,3b9a1e06f764e0b543d29779d2a85a75334c5373,Masculin,REGION,oui,1,non,Établissements privés,Région,2010-11,EC_autres,2010,R52,non,PR,1358,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,82d6c7b85523473d5ea692fd41a667fa2986bbde,Masculin,REGION,oui,1,oui,Établissements publics,Région,2010-11,ING_autres,2010,R52,non,PU,2397,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,2397,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,5e71a0a7c8a3809d41d24881d3fc89dd7a599cae,Feminin,REGION,oui,2,non,Établissements publics,Région,2010-11,STS,2010,R52,non,PU,3296,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,30886b7a80d043ee810f6dcf932da5d41604bced,Masculin,REGION,oui,1,oui,Établissements publics,Région,2010-11,TOTAL,2010,R52,non,PU,36768,Autres données,oui,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,3532,3486
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7f72d4341e9eb74f28f33d8f60e949459123cecb,Feminin,REGION,oui,2,non,Établissements publics,Région,2002-03,EC_ART,2002,R52,non,PU,774,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,211219e83bdb7e1213f6453723c70d0aee721275,Masculin,REGION,oui,1,non,Établissements publics,Région,2002-03,EC_ART,2002,R52,non,PU,667,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,b9f34b8b70f74894ee95f175ce0d8db1a5344a3b,Feminin,REGION,oui,2,non,Établissements privés,Région,2002-03,EC_ART,2002,R52,non,PR,754,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,bf94fcb90d6c38c15a43ca735bf84620e50987d4,Feminin,REGION,oui,2,non,Établissements privés,Région,2002-03,EC_COM,2002,R52,non,PR,1805,Autres données,non,Pays de la Loire,R52,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,fdea7732535297bf93bc1d65921a9b7085c7734f,Masculin,REGION,oui,1,non,Établissements privés,Région,2002-03,EC_JUR,2002,R52,non,PR,24,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
