code_zone_geo;Zone géographique;Année;code_indicateur;Indicateur;code_type_pers;Type de personnel;code_intensite;Intensité technologique;Secret;Non disponible;État des données;Valeur
74;Limousin;2009;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;118.96
74;Limousin;2009;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;466.61
54;Poitou-Charentes;2003;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;oui;définitif;
54;Poitou-Charentes;2003;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;oui;définitif;
54;Poitou-Charentes;2003;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;oui;définitif;
54;Poitou-Charentes;2004;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;198.05
54;Poitou-Charentes;2005;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;0.73
54;Poitou-Charentes;2005;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;1535.4
54;Poitou-Charentes;2005;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;630.96
54;Poitou-Charentes;2006;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;1873.06
54;Poitou-Charentes;2006;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;1550.96
54;Poitou-Charentes;2007;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;100.79
54;Poitou-Charentes;2007;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;1759.1
54;Poitou-Charentes;2007;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;91.83
54;Poitou-Charentes;2007;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;712.97
54;Poitou-Charentes;2008;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;2042.56
54;Poitou-Charentes;2008;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;1358.3
54;Poitou-Charentes;2009;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;13.45
54;Poitou-Charentes;2009;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;103.04
54;Poitou-Charentes;2009;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;2090.1
54;Poitou-Charentes;2009;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;225.86
54;Poitou-Charentes;2009;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;1144.76
54;Poitou-Charentes;2010;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;2260.23
54;Poitou-Charentes;2010;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;260.87
54;Poitou-Charentes;2010;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;758.44
54;Poitou-Charentes;2011;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;210.98
54;Poitou-Charentes;2011;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;13.24
54;Poitou-Charentes;2011;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;4.37
54;Poitou-Charentes;2011;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;17.0
54;Poitou-Charentes;2011;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;988.55
54;Poitou-Charentes;2012;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;21.79
72;Aquitaine;2003;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;oui;définitif;
72;Aquitaine;2004;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;11.38
72;Aquitaine;2004;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;101.84
72;Aquitaine;2004;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;3110.96
72;Aquitaine;2005;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;oui;non;définitif;
72;Aquitaine;2005;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;76.16
72;Aquitaine;2006;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;650.87
72;Aquitaine;2006;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;6843.44
72;Aquitaine;2006;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;3518.72
72;Aquitaine;2006;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;312.06
72;Aquitaine;2006;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;934.66
72;Aquitaine;2007;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;99.11
72;Aquitaine;2007;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;1592.89
72;Aquitaine;2007;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;3340.56
72;Aquitaine;2012;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;2039.71
72;Aquitaine;2012;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;335.49
72;Aquitaine;2012;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;742.57
72;Aquitaine;2013;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;semi-définitif;941.33
72;Aquitaine;2013;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;semi-définitif;24.99
72;Aquitaine;2013;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;semi-définitif;7928.14
73;Midi-Pyrénées;2003;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;17.86
73;Midi-Pyrénées;2003;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;7988.91
73;Midi-Pyrénées;2003;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;oui;définitif;
73;Midi-Pyrénées;2004;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;11.24
73;Midi-Pyrénées;2004;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;12.56
73;Midi-Pyrénées;2004;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;193.01
73;Midi-Pyrénées;2004;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;58.4
73;Midi-Pyrénées;2005;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;181.43
73;Midi-Pyrénées;2005;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;1404.36
73;Midi-Pyrénées;2005;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;13974.75
73;Midi-Pyrénées;2006;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;13.79
73;Midi-Pyrénées;2006;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;1697.32
73;Midi-Pyrénées;2006;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;52.7
73;Midi-Pyrénées;2006;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;89.78
73;Midi-Pyrénées;2006;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;9795.43
73;Midi-Pyrénées;2006;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;225.09
73;Midi-Pyrénées;2006;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;5610.16
73;Midi-Pyrénées;2007;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;247.65
73;Midi-Pyrénées;2008;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;2429.62
73;Midi-Pyrénées;2008;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;18.86
73;Midi-Pyrénées;2008;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;35.66
73;Midi-Pyrénées;2008;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;16629.96
73;Midi-Pyrénées;2008;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;2635.23
73;Midi-Pyrénées;2009;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;2407.39
73;Midi-Pyrénées;2009;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;230.02
73;Midi-Pyrénées;2009;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;251.28
73;Midi-Pyrénées;2010;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;27.23
73;Midi-Pyrénées;2010;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;356.9
73;Midi-Pyrénées;2010;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;3488.36
73;Midi-Pyrénées;2010;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;984.8
73;Midi-Pyrénées;2011;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;35.14
73;Midi-Pyrénées;2011;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;12660.19
73;Midi-Pyrénées;2011;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;12692.25
73;Midi-Pyrénées;2011;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;303.69
73;Midi-Pyrénées;2012;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;310.71
73;Midi-Pyrénées;2013;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;semi-définitif;40.5
73;Midi-Pyrénées;2013;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;semi-définitif;255.82
73;Midi-Pyrénées;2013;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;semi-définitif;2106.25
73;Midi-Pyrénées;2013;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;semi-définitif;446.88
74;Limousin;2003;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;2.25
74;Limousin;2003;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;982.16
74;Limousin;2003;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;oui;définitif;
74;Limousin;2003;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;644.36
74;Limousin;2004;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;76.17
74;Limousin;2004;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;60.15
74;Limousin;2004;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;oui;non;définitif;
74;Limousin;2004;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;346.9
74;Limousin;2005;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;oui;non;définitif;
74;Limousin;2005;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;775.63
74;Limousin;2006;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;377.47
74;Limousin;2006;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;555.73
53;Bretagne;2009;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;5940.43
53;Bretagne;2010;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;285.86
53;Bretagne;2010;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;32.51
53;Bretagne;2010;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;283.81
53;Bretagne;2010;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;9322.44
53;Bretagne;2010;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;3303.75
53;Bretagne;2011;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;159.3
53;Bretagne;2011;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;381.36
53;Bretagne;2011;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;4072.43
53;Bretagne;2012;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;41.25
53;Bretagne;2012;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;6748.11
53;Bretagne;2012;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;2966.63
53;Bretagne;2012;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;935.93
53;Bretagne;2013;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;semi-définitif;1087.93
53;Bretagne;2013;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;semi-définitif;295.62
53;Bretagne;2013;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;semi-définitif;35.38
54;Poitou-Charentes;2001;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;142.42
54;Poitou-Charentes;2001;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;599.98
54;Poitou-Charentes;2002;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;1757.67
54;Poitou-Charentes;2002;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;715.56
54;Poitou-Charentes;2003;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;170.88
54;Poitou-Charentes;2003;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;14.89
54;Poitou-Charentes;2003;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;11.6
54;Poitou-Charentes;2004;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;169.8
54;Poitou-Charentes;2004;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;4.53
54;Poitou-Charentes;2006;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;108.47
54;Poitou-Charentes;2007;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;189.6
54;Poitou-Charentes;2007;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;1046.14
54;Poitou-Charentes;2008;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;12.1
54;Poitou-Charentes;2008;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;53.61
54;Poitou-Charentes;2008;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;92.23
54;Poitou-Charentes;2008;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;80.4
54;Poitou-Charentes;2009;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;définitif;370.66
54;Poitou-Charentes;2010;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;223.18
54;Poitou-Charentes;2010;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;3.28
54;Poitou-Charentes;2010;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;définitif;432.0
54;Poitou-Charentes;2010;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;401.41
54;Poitou-Charentes;2010;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;668.56
54;Poitou-Charentes;2010;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;140.54
54;Poitou-Charentes;2011;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;2065.02
54;Poitou-Charentes;2011;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;297.7
54;Poitou-Charentes;2011;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;163.98
54;Poitou-Charentes;2012;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;7.58
54;Poitou-Charentes;2012;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;143.23
54;Poitou-Charentes;2013;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;semi-définitif;23.65
54;Poitou-Charentes;2013;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;semi-définitif;14.2
54;Poitou-Charentes;2013;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;semi-définitif;6.85
54;Poitou-Charentes;2013;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;semi-définitif;388.04
72;Aquitaine;2001;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;748.22
72;Aquitaine;2003;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;542.09
72;Aquitaine;2003;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;76.27
72;Aquitaine;2003;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;49.54
72;Aquitaine;2003;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;oui;définitif;
72;Aquitaine;2004;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;576.09
72;Aquitaine;2004;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;65.21
72;Aquitaine;2005;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;748.38
72;Aquitaine;2005;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;478.42
72;Aquitaine;2006;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;365.19
72;Aquitaine;2006;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;4950.55
72;Aquitaine;2006;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;3324.73
72;Aquitaine;2006;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;140.48
72;Aquitaine;2007;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;6318.38
72;Aquitaine;2007;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;définitif;492.11
72;Aquitaine;2007;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;200.15
72;Aquitaine;2007;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;2977.81
72;Aquitaine;2007;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;1944.96
72;Aquitaine;2008;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;123.92
72;Aquitaine;2008;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;75.76
72;Aquitaine;2008;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;3021.04
72;Aquitaine;2009;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;848.28
72;Aquitaine;2009;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;50.3
72;Aquitaine;2009;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;7826.84
72;Aquitaine;2009;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;4347.82
72;Aquitaine;2009;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;323.43
72;Aquitaine;2009;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;1425.76
72;Aquitaine;2009;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;1964.14
72;Aquitaine;2009;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;1100.01
72;Aquitaine;2010;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;25.19
72;Aquitaine;2010;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;135.82
72;Aquitaine;2010;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;4310.46
72;Aquitaine;2010;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;329.4
72;Aquitaine;2011;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;845.52
72;Aquitaine;2011;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;définitif;591.85
72;Aquitaine;2011;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;5115.94
72;Aquitaine;2011;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;249.61
72;Aquitaine;2011;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;1448.54
72;Aquitaine;2012;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;3155.0
72;Aquitaine;2012;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;2076.94
72;Aquitaine;2013;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;semi-définitif;18.24
72;Aquitaine;2013;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;semi-définitif;4702.24
72;Aquitaine;2013;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;semi-définitif;886.03
73;Midi-Pyrénées;2003;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;1476.2
73;Midi-Pyrénées;2003;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;1160.66
73;Midi-Pyrénées;2004;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;oui;non;définitif;
73;Midi-Pyrénées;2004;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;821.75
73;Midi-Pyrénées;2005;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;10.86
73;Midi-Pyrénées;2005;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;48.14
73;Midi-Pyrénées;2005;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;4906.29
73;Midi-Pyrénées;2007;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;1795.88
73;Midi-Pyrénées;2007;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;131.76
52;Pays de la Loire;2008;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;41.64
52;Pays de la Loire;2008;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;4063.39
52;Pays de la Loire;2008;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;2141.31
52;Pays de la Loire;2008;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;3468.46
52;Pays de la Loire;2009;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;63.54
52;Pays de la Loire;2009;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;7748.72
52;Pays de la Loire;2009;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;4239.98
52;Pays de la Loire;2009;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;847.62
52;Pays de la Loire;2010;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;203.83
52;Pays de la Loire;2010;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;202.35
52;Pays de la Loire;2010;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;52.37
52;Pays de la Loire;2010;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;4317.45
52;Pays de la Loire;2010;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;2267.99
52;Pays de la Loire;2010;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;1803.01
52;Pays de la Loire;2011;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;2552.56
52;Pays de la Loire;2011;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;3734.8
52;Pays de la Loire;2012;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;définitif;1964.0
52;Pays de la Loire;2012;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;873.38
52;Pays de la Loire;2013;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;semi-définitif;1912.78
52;Pays de la Loire;2013;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;semi-définitif;2354.69
52;Pays de la Loire;2013;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;semi-définitif;886.05
53;Bretagne;2001;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;6934.42
53;Bretagne;2002;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;3854.67
53;Bretagne;2002;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;3241.6
